frame_index,timestamp
0,1760837770.7073107
1,1760837770.754788
2,1760837770.7959332
3,1760837770.8372262
4,1760837770.8738806
5,1760837770.9046905
6,1760837770.9411616
7,1760837770.9726892
8,1760837771.0047395
9,1760837771.0406966
10,1760837771.0772617
11,1760837771.1122234
12,1760837771.1829243
13,1760837771.2282763
14,1760837771.2896318
15,1760837771.3301194
16,1760837771.3681939
17,1760837771.414715
18,1760837771.457269
19,1760837771.4938703
20,1760837771.5339253
21,1760837771.575431
22,1760837771.615957
23,1760837771.654098
24,1760837771.6842527
25,1760837771.7121422
26,1760837771.7562876
27,1760837771.8207304
28,1760837771.8674192
29,1760837771.9114337
30,1760837771.9539301
31,1760837771.9890428
32,1760837772.0375984
33,1760837772.08019
34,1760837772.123023
35,1760837772.1782975
36,1760837772.2273738
37,1760837772.2642262
38,1760837772.3112426
39,1760837772.3536427
40,1760837772.3922012
41,1760837772.4440563
42,1760837772.4842396
43,1760837772.527332
44,1760837772.5684588
45,1760837772.6058214
46,1760837772.6598713
47,1760837772.6967165
48,1760837772.739695
49,1760837772.7848206
50,1760837772.8337562
51,1760837772.8793738
52,1760837772.9253364
53,1760837772.97008
54,1760837773.0183008
55,1760837773.0624669
56,1760837773.1119726
57,1760837773.1561234
58,1760837773.2061281
59,1760837773.2565656
60,1760837773.3065438
61,1760837773.3452451
62,1760837773.391626
63,1760837773.4372897
64,1760837773.5021725
65,1760837773.5602741
66,1760837773.6121178
67,1760837773.6707852
68,1760837773.7252247
69,1760837773.7765424
70,1760837773.8280377
71,1760837773.8831155
72,1760837773.9515817
73,1760837774.0015283
74,1760837774.037905
75,1760837774.1006477
76,1760837774.1594746
77,1760837774.2042978
78,1760837774.2542162
79,1760837774.2989955
80,1760837774.3392837
81,1760837774.3770459
82,1760837774.4210846
83,1760837774.4652429
84,1760837774.5078895
85,1760837774.5545788
86,1760837774.5952153
87,1760837774.6375775
88,1760837774.6792455
89,1760837774.7216847
90,1760837774.7675583
91,1760837774.8089871
92,1760837774.8493264
93,1760837774.8986416
94,1760837774.9433925
95,1760837774.9940252
96,1760837775.0363426
97,1760837775.0826054
98,1760837775.1261585
99,1760837775.1725159
100,1760837775.2098885
101,1760837775.2458453
102,1760837775.2824433
103,1760837775.313288
104,1760837775.3462174
105,1760837775.3905678
106,1760837775.4241562
107,1760837775.4527807
108,1760837775.4896371
109,1760837775.5212197
110,1760837775.5584
111,1760837775.596302
112,1760837775.630091
113,1760837775.6805317
114,1760837775.7525477
115,1760837775.7935214
116,1760837775.8383803
117,1760837775.8857262
118,1760837775.9409525
119,1760837775.99169
120,1760837776.028289
121,1760837776.0702498
122,1760837776.120582
123,1760837776.1644995
124,1760837776.2159054
125,1760837776.2665157
126,1760837776.319678
127,1760837776.3668244
128,1760837776.4241388
129,1760837776.4735348
130,1760837776.522562
131,1760837776.5651042
132,1760837776.60578
133,1760837776.6351616
134,1760837776.671897
135,1760837776.72521
136,1760837776.7659962
137,1760837776.8080523
138,1760837776.851199
139,1760837776.8940704
140,1760837776.9304984
141,1760837776.9676828
142,1760837777.0261283
143,1760837777.0702772
144,1760837777.1068342
145,1760837777.1444385
146,1760837777.1887848
147,1760837777.2284915
148,1760837777.272495
149,1760837777.3154542
150,1760837777.3550768
151,1760837777.3963742
152,1760837777.444779
153,1760837777.4863436
154,1760837777.528159
155,1760837777.5801508
156,1760837777.6386123
157,1760837777.6716492
158,1760837777.7096922
159,1760837777.745075
160,1760837777.8098588
161,1760837777.877268
162,1760837777.926733
163,1760837777.9729414
164,1760837778.022599
165,1760837778.0669076
166,1760837778.1142936
167,1760837778.172903
168,1760837778.2108843
169,1760837778.2410443
170,1760837778.2747872
171,1760837778.313642
172,1760837778.352502
173,1760837778.3899903
174,1760837778.429421
175,1760837778.469832
176,1760837778.5088754
177,1760837778.5498793
178,1760837778.5917685
179,1760837778.631715
180,1760837778.6769927
181,1760837778.711358
182,1760837778.758793
183,1760837778.7977695
184,1760837778.8407667
185,1760837778.8827848
186,1760837778.9219015
187,1760837778.9662728
188,1760837779.0083804
189,1760837779.043738
190,1760837779.0940018
191,1760837779.1427677
192,1760837779.1829288
193,1760837779.220496
194,1760837779.2749043
195,1760837779.3557591
196,1760837779.4332445
197,1760837779.4722133
198,1760837779.5508444
199,1760837779.5923877
200,1760837779.639145
201,1760837779.6850564
202,1760837779.7402165
203,1760837779.7862172
204,1760837779.8321118
205,1760837779.8734832
206,1760837779.9159236
207,1760837779.9543614
208,1760837779.9988751
209,1760837780.0402968
210,1760837780.079146
211,1760837780.1189654
212,1760837780.1560726
213,1760837780.1951761
214,1760837780.2319872
215,1760837780.269832
216,1760837780.312564
217,1760837780.3543
218,1760837780.3949413
219,1760837780.4362361
220,1760837780.4777336
221,1760837780.516296
222,1760837780.5564604
223,1760837780.5950313
224,1760837780.643421
225,1760837780.7020142
226,1760837780.7481806
227,1760837780.7941225
228,1760837780.8372831
229,1760837780.8714924
230,1760837780.9285614
231,1760837780.9697971
232,1760837781.0083935
233,1760837781.0533018
234,1760837781.0920024
235,1760837781.137092
236,1760837781.1870873
237,1760837781.2243445
238,1760837781.2677238
239,1760837781.3132026
240,1760837781.3514125
241,1760837781.38097
242,1760837781.4249356
243,1760837781.4689388
244,1760837781.5092077
245,1760837781.5570805
246,1760837781.5965014
247,1760837781.6396224
248,1760837781.6800141
249,1760837781.7212543
250,1760837781.7688684
251,1760837781.8223548
252,1760837781.8773224
253,1760837781.9103227
254,1760837781.9486094
255,1760837781.9894788
256,1760837782.0235863
257,1760837782.060308
258,1760837782.1080706
