frame_index,timestamp
0,1758181140.169561
1,1758181140.2203627
2,1758181140.2659318
3,1758181140.3066287
4,1758181140.3420508
5,1758181140.37445
6,1758181140.400278
7,1758181140.4317393
8,1758181140.4586537
9,1758181140.487683
10,1758181140.5190768
11,1758181140.547388
12,1758181140.5743785
13,1758181140.5988429
14,1758181140.630076
15,1758181140.6621373
16,1758181140.698019
17,1758181140.7300942
18,1758181140.7620215
19,1758181140.7983782
20,1758181140.8299737
21,1758181140.8617578
22,1758181140.898129
23,1758181140.9301217
24,1758181140.9621482
25,1758181140.9981158
26,1758181141.030431
27,1758181141.0621154
28,1758181141.0981424
29,1758181141.130061
30,1758181141.1622148
31,1758181141.1982548
32,1758181141.2306583
33,1758181141.262178
34,1758181141.2983398
35,1758181141.3305502
36,1758181141.3620439
37,1758181141.3981652
38,1758181141.4318025
39,1758181141.462111
40,1758181141.4982147
41,1758181141.5303152
42,1758181141.5623293
43,1758181141.598355
44,1758181141.630166
45,1758181141.6623774
46,1758181141.698486
47,1758181141.7301674
48,1758181141.7622135
49,1758181141.7983744
50,1758181141.8303242
51,1758181141.862454
52,1758181141.89839
53,1758181141.9303901
54,1758181141.9624076
55,1758181141.9983199
56,1758181142.0306275
57,1758181142.0668077
58,1758181142.0982454
59,1758181142.1303086
60,1758181142.1664643
61,1758181142.1982996
62,1758181142.2302876
63,1758181142.2662995
64,1758181142.2983906
65,1758181142.3303246
66,1758181142.366088
67,1758181142.3991647
68,1758181142.430333
69,1758181142.4669323
70,1758181142.5001361
71,1758181142.534366
72,1758181142.5664566
73,1758181142.598319
74,1758181142.6350062
75,1758181142.6665096
76,1758181142.6984007
77,1758181142.7303143
78,1758181142.7665896
79,1758181142.7984877
80,1758181142.830454
81,1758181142.8664417
82,1758181142.8984537
83,1758181142.9303803
84,1758181142.966453
85,1758181142.998498
86,1758181143.0308824
87,1758181143.0663636
88,1758181143.0984612
89,1758181143.1328077
90,1758181143.1664684
91,1758181143.2018178
92,1758181143.2396226
93,1758181143.2679725
94,1758181143.304392
95,1758181143.3339374
96,1758181143.3664749
97,1758181143.3991964
98,1758181143.4305508
99,1758181143.466474
100,1758181143.4986625
101,1758181143.5306182
102,1758181143.5664663
103,1758181143.5985272
104,1758181143.634607
105,1758181143.6666906
106,1758181143.698615
107,1758181143.7346108
108,1758181143.7680433
109,1758181143.7988348
110,1758181143.8345587
111,1758181143.866632
112,1758181143.898574
113,1758181143.9349449
114,1758181143.96666
115,1758181143.9986417
116,1758181144.0348153
117,1758181144.066612
118,1758181144.098655
119,1758181144.1355429
120,1758181144.1668704
121,1758181144.1995585
