timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,angle_x,angle_y,angle_z
1761053978.0040448,-0.7275390625,-0.00146484375,0.7158203125,9.33837890625,-0.18310546875,-1.3427734375,0.7196044921875,46.439208984375,-146.00830078125
1761053978.0166829,-0.7275390625,-0.00146484375,0.7158203125,9.33837890625,-0.18310546875,-1.3427734375,0.791015625,46.439208984375,-146.0302734375
1761053978.0306158,-0.72509765625,0.02392578125,0.70068359375,1.8310546875,-8.1787109375,-1.46484375,0.8294677734375,46.395263671875,-146.0467529296875
1761053978.0430405,-0.72509765625,0.02392578125,0.70068359375,1.8310546875,-8.1787109375,-1.46484375,0.823974609375,46.3128662109375,-146.0687255859375
1761053978.0536764,-0.71435546875,0.03662109375,0.68408203125,3.662109375,-0.67138671875,-1.52587890625,0.8349609375,46.2744140625,-146.0906982421875
1761053978.0631416,-0.71435546875,0.03662109375,0.68408203125,3.662109375,-0.67138671875,-1.52587890625,0.8514404296875,46.263427734375,-146.1126708984375
1761053978.0720875,-0.71484375,0.01513671875,0.73779296875,0.30517578125,-1.0986328125,-1.220703125,0.85693359375,46.2579345703125,-146.129150390625
1761053978.0811207,-0.71484375,0.01513671875,0.73779296875,0.30517578125,-1.0986328125,-1.220703125,0.845947265625,46.2469482421875,-146.14013671875
1761053978.0900745,-0.72216796875,0.0,0.70751953125,-2.38037109375,-0.48828125,-0.8544921875,0.823974609375,46.2359619140625,-146.1566162109375
1761053978.0973768,-0.72216796875,0.0,0.70751953125,-2.38037109375,-0.48828125,-0.8544921875,0.791015625,46.23046875,-146.1676025390625
1761053978.1037686,-0.7080078125,0.00634765625,0.70458984375,-4.57763671875,-1.03759765625,-0.244140625,0.7525634765625,46.219482421875,-146.173095703125
1761053978.1117268,-0.7080078125,0.00634765625,0.70458984375,-4.57763671875,-1.03759765625,-0.244140625,0.703125,46.20849609375,-146.173095703125
1761053978.1224515,-0.71484375,0.00341796875,0.693359375,-3.11279296875,-1.0986328125,-0.6103515625,0.6591796875,46.1920166015625,-146.173095703125
1761053978.1318483,-0.71484375,0.00341796875,0.693359375,-3.11279296875,-1.0986328125,-0.6103515625,0.6207275390625,46.1810302734375,-146.18408203125
1761053978.141867,-0.71484375,-0.0048828125,0.6982421875,-0.54931640625,-1.28173828125,-0.6103515625,0.5987548828125,46.16455078125,-146.1895751953125
1761053978.1518195,-0.71484375,-0.0048828125,0.6982421875,-0.54931640625,-1.28173828125,-0.6103515625,0.582275390625,46.1480712890625,-146.195068359375
1761053978.1617494,-0.70166015625,-0.00244140625,0.69580078125,-1.28173828125,-1.40380859375,-0.244140625,0.5712890625,46.131591796875,-146.2005615234375
1761053978.17219,-0.70166015625,-0.00244140625,0.69580078125,-1.28173828125,-1.40380859375,-0.244140625,0.5548095703125,46.1151123046875,-146.2005615234375
1761053978.182397,-0.71044921875,0.0166015625,0.71337890625,-1.89208984375,-1.220703125,-0.18310546875,0.5328369140625,46.0986328125,-146.2005615234375
1761053978.1918213,-0.71044921875,0.0166015625,0.71337890625,-1.89208984375,-1.220703125,-0.18310546875,0.5108642578125,46.087646484375,-146.2060546875
1761053978.201817,-0.703125,-0.0029296875,0.69384765625,-3.47900390625,-1.28173828125,0.30517578125,0.4833984375,46.0711669921875,-146.2005615234375
1761053978.211873,-0.703125,-0.0029296875,0.69384765625,-3.47900390625,-1.28173828125,0.30517578125,0.4559326171875,46.0546875,-146.195068359375
1761053978.2217996,-0.70947265625,-0.01708984375,0.70068359375,1.03759765625,-1.28173828125,0.0,0.4449462890625,46.0382080078125,-146.195068359375
1761053978.231819,-0.70947265625,-0.01708984375,0.70068359375,1.03759765625,-1.28173828125,0.0,0.450439453125,46.021728515625,-146.195068359375
1761053978.241889,-0.71826171875,-0.0078125,0.67626953125,2.197265625,-1.220703125,0.244140625,0.4669189453125,46.0052490234375,-146.195068359375
1761053978.2518394,-0.71826171875,-0.0078125,0.67626953125,2.197265625,-1.220703125,0.244140625,0.4888916015625,45.98876953125,-146.1895751953125
1761053978.2618294,-0.73974609375,0.0126953125,0.67431640625,2.5634765625,-0.8544921875,0.48828125,0.5108642578125,45.977783203125,-146.18408203125
1761053978.2718792,-0.73974609375,0.0126953125,0.67431640625,2.5634765625,-0.8544921875,0.48828125,0.538330078125,45.9722900390625,-146.173095703125
1761053978.2818534,-0.75048828125,0.0146484375,0.65673828125,2.01416015625,-0.8544921875,0.244140625,0.560302734375,45.9613037109375,-146.1676025390625
1761053978.2918813,-0.75048828125,0.0146484375,0.65673828125,2.01416015625,-0.8544921875,0.244140625,0.582275390625,45.955810546875,-146.1566162109375
1761053978.3018844,-0.7509765625,0.00244140625,0.67529296875,0.18310546875,-0.732421875,0.48828125,0.59326171875,45.9503173828125,-146.1456298828125
1761053978.3119268,-0.7509765625,0.00244140625,0.67529296875,0.18310546875,-0.732421875,0.48828125,0.5987548828125,45.9503173828125,-146.129150390625
1761053978.3219132,-0.763671875,0.0029296875,0.66845703125,0.0,-0.48828125,0.48828125,0.604248046875,45.9503173828125,-146.1126708984375
1761053978.3319209,-0.763671875,0.0029296875,0.66845703125,0.0,-0.48828125,0.48828125,0.6097412109375,45.9503173828125,-146.09619140625
1761053978.3419263,-0.7509765625,0.001953125,0.6708984375,-2.50244140625,-0.244140625,0.79345703125,0.5987548828125,45.955810546875,-146.0797119140625
1761053978.351973,-0.7509765625,0.001953125,0.6708984375,-2.50244140625,-0.244140625,0.79345703125,0.582275390625,45.9613037109375,-146.0577392578125
1761053978.3620026,-0.75390625,-0.0078125,0.6708984375,-2.01416015625,0.18310546875,0.8544921875,0.5657958984375,45.966796875,-146.0357666015625
1761053978.3720968,-0.75390625,-0.0078125,0.6708984375,-2.01416015625,0.18310546875,0.8544921875,0.54931640625,45.977783203125,-146.00830078125
1761053978.3820987,-0.74169921875,-0.01904296875,0.67333984375,-1.0986328125,0.0,0.8544921875,0.5438232421875,45.98876953125,-145.986328125
1761053978.392058,-0.74169921875,-0.01904296875,0.67333984375,-1.0986328125,0.0,0.8544921875,0.5328369140625,45.999755859375,-145.96435546875
1761053978.4020483,-0.7412109375,-0.00048828125,0.69580078125,1.77001953125,0.244140625,0.79345703125,0.5438232421875,46.0107421875,-145.9478759765625
1761053978.4119956,-0.7412109375,-0.00048828125,0.69580078125,1.77001953125,0.244140625,0.79345703125,0.5657958984375,46.021728515625,-145.9259033203125
1761053978.4220204,-0.734375,0.01708984375,0.693359375,0.9765625,0.1220703125,0.79345703125,0.582275390625,46.03271484375,-145.9039306640625
1761053978.4320579,-0.734375,0.01708984375,0.693359375,0.9765625,0.1220703125,0.79345703125,0.59326171875,46.0382080078125,-145.8819580078125
1761053978.4420497,-0.7265625,0.0029296875,0.6826171875,-1.46484375,0.48828125,1.15966796875,0.5987548828125,46.0491943359375,-145.8599853515625
1761053978.4520438,-0.7265625,0.0029296875,0.6826171875,-1.46484375,0.48828125,1.15966796875,0.59326171875,46.065673828125,-145.83251953125
1761053978.4620526,-0.71240234375,0.00048828125,0.7099609375,-1.52587890625,0.6103515625,1.0986328125,0.5877685546875,46.07666015625,-145.810546875
1761053978.4720733,-0.71240234375,0.00048828125,0.7099609375,-1.52587890625,0.6103515625,1.0986328125,0.582275390625,46.087646484375,-145.7830810546875
1761053978.482079,-0.73779296875,0.005859375,0.6875,-2.13623046875,0.732421875,1.28173828125,0.5712890625,46.0986328125,-145.7611083984375
1761053978.4920886,-0.73779296875,0.005859375,0.6875,-2.13623046875,0.732421875,1.28173828125,0.560302734375,46.109619140625,-145.733642578125
1761053978.5021234,-0.7138671875,0.01611328125,0.7294921875,-1.28173828125,0.244140625,1.15966796875,0.5548095703125,46.1151123046875,-145.7061767578125
1761053978.5123134,-0.7138671875,0.01611328125,0.7294921875,-1.28173828125,0.244140625,1.15966796875,0.5548095703125,46.12060546875,-145.6842041015625
1761053978.5221314,-0.712890625,0.0087890625,0.70068359375,-1.220703125,0.6103515625,1.15966796875,0.5548095703125,46.1260986328125,-145.65673828125
1761053978.532269,-0.712890625,0.0087890625,0.70068359375,-1.220703125,0.6103515625,1.15966796875,0.5548095703125,46.1370849609375,-145.634765625
1761053978.5421672,-0.7001953125,-0.0146484375,0.72021484375,-1.28173828125,0.42724609375,1.52587890625,0.5548095703125,46.142578125,-145.6072998046875
1761053978.552308,-0.7001953125,-0.0146484375,0.72021484375,-1.28173828125,0.42724609375,1.52587890625,0.5548095703125,46.142578125,-145.5853271484375
1761053978.5627456,-0.7060546875,0.00634765625,0.7041015625,-2.9296875,0.54931640625,1.89208984375,0.54931640625,46.1480712890625,-145.5523681640625
1761053978.572406,-0.7060546875,0.00634765625,0.7041015625,-2.9296875,0.54931640625,1.89208984375,0.538330078125,46.1480712890625,-145.52490234375
1761053978.5822477,-0.71728515625,0.05615234375,0.6982421875,-6.591796875,0.06103515625,1.953125,0.5108642578125,46.1480712890625,-145.491943359375
1761053978.5923748,-0.71728515625,0.05615234375,0.6982421875,-6.591796875,0.06103515625,1.953125,0.4669189453125,46.1480712890625,-145.4534912109375
1761053978.602496,-0.72119140625,0.00341796875,0.69189453125,-6.89697265625,0.244140625,1.89208984375,0.4229736328125,46.1480712890625,-145.4205322265625
1761053978.6126933,-0.72119140625,0.00341796875,0.69189453125,-6.89697265625,0.244140625,1.89208984375,0.37353515625,46.1480712890625,-145.382080078125
1761053978.622414,-0.7177734375,-0.0068359375,0.67529296875,-7.38525390625,0.48828125,2.25830078125,0.32958984375,46.1480712890625,-145.3436279296875
1761053978.6324365,-0.7177734375,-0.0068359375,0.67529296875,-7.38525390625,0.48828125,2.25830078125,0.2801513671875,46.153564453125,-145.2996826171875
1761053978.642649,-0.72265625,-0.00537109375,0.705078125,-6.40869140625,-0.18310546875,2.25830078125,0.2362060546875,46.153564453125,-145.26123046875
1761053978.653907,-0.72265625,-0.00537109375,0.705078125,-6.40869140625,-0.18310546875,2.25830078125,0.19775390625,46.1480712890625,-145.21728515625
1761053978.662313,-0.7294921875,-0.025390625,0.71337890625,-7.32421875,0.244140625,2.685546875,0.15380859375,46.1480712890625,-145.1788330078125
1761053978.6725645,-0.7294921875,-0.025390625,0.71337890625,-7.32421875,0.244140625,2.685546875,0.10986328125,46.1480712890625,-145.12939453125
1761053978.6831489,-0.73828125,0.00927734375,0.6669921875,-7.568359375,0.244140625,2.74658203125,0.06591796875,46.1480712890625,-145.08544921875
1761053978.6927605,-0.73828125,0.00927734375,0.6669921875,-7.568359375,0.244140625,2.74658203125,0.0164794921875,46.153564453125,-145.04150390625
1761053978.7032404,-0.74609375,-0.0263671875,0.68994140625,-0.30517578125,0.30517578125,2.25830078125,0.0054931640625,46.153564453125,-144.9920654296875
1761053978.7130218,-0.74609375,-0.0263671875,0.68994140625,-0.30517578125,0.30517578125,2.25830078125,0.02197265625,46.1590576171875,-144.95361328125
1761053978.7233355,-0.7529296875,-0.017578125,0.6728515625,0.91552734375,0.6103515625,2.5634765625,0.0494384765625,46.16455078125,-144.9151611328125
1761053978.7331042,-0.7529296875,-0.017578125,0.6728515625,0.91552734375,0.6103515625,2.5634765625,0.0823974609375,46.175537109375,-144.8712158203125
1761053978.7427642,-0.7529296875,-0.00244140625,0.6591796875,1.40380859375,0.48828125,2.5634765625,0.1153564453125,46.1810302734375,-144.82177734375
1761053978.753981,-0.7529296875,-0.00244140625,0.6591796875,1.40380859375,0.48828125,2.5634765625,0.15380859375,46.1920166015625,-144.77783203125
1761053978.7632833,-0.75537109375,0.0107421875,0.65625,0.48828125,0.6103515625,2.50244140625,0.186767578125,46.2030029296875,-144.73388671875
1761053978.7729585,-0.75537109375,0.0107421875,0.65625,0.48828125,0.6103515625,2.50244140625,0.2142333984375,46.219482421875,-144.68994140625
1761053978.782682,-0.74609375,0.0048828125,0.6787109375,1.64794921875,0.79345703125,2.38037109375,0.2471923828125,46.23046875,-144.6405029296875
1761053978.7933838,-0.74609375,0.0048828125,0.6787109375,1.64794921875,0.79345703125,2.38037109375,0.28564453125,46.2469482421875,-144.5965576171875
1761053978.80266,-0.7392578125,-0.0048828125,0.6904296875,0.30517578125,0.91552734375,2.3193359375,0.318603515625,46.263427734375,-144.547119140625
1761053978.8129165,-0.7392578125,-0.0048828125,0.6904296875,0.30517578125,0.91552734375,2.3193359375,0.340576171875,46.2799072265625,-144.503173828125
1761053978.8240564,-0.724609375,-0.0068359375,0.68603515625,0.6103515625,0.9765625,2.5634765625,0.3680419921875,46.29638671875,-144.459228515625
1761053978.8332267,-0.724609375,-0.0068359375,0.68603515625,0.6103515625,0.9765625,2.5634765625,0.3955078125,46.3128662109375,-144.415283203125
1761053978.8428693,-0.7236328125,-0.0029296875,0.69775390625,1.52587890625,0.67138671875,2.3193359375,0.428466796875,46.3238525390625,-144.371337890625
1761053978.8528192,-0.7236328125,-0.0029296875,0.69775390625,1.52587890625,0.67138671875,2.3193359375,0.4669189453125,46.3348388671875,-144.3328857421875
1761053978.865102,-0.73486328125,0.02490234375,0.67333984375,2.8076171875,0.54931640625,1.89208984375,0.50537109375,46.3458251953125,-144.29443359375
1761053978.8768418,-0.73486328125,0.02490234375,0.67333984375,2.8076171875,0.54931640625,1.89208984375,0.54931640625,46.3568115234375,-144.2559814453125
1761053978.8853095,-0.7412109375,0.01123046875,0.6787109375,3.60107421875,0.30517578125,1.64794921875,0.5987548828125,46.3623046875,-144.2230224609375
1761053978.8930671,-0.7412109375,0.01123046875,0.6787109375,3.60107421875,0.30517578125,1.64794921875,0.648193359375,46.373291015625,-144.1900634765625
1761053978.916968,-0.74658203125,-0.005859375,0.69384765625,2.01416015625,0.54931640625,1.52587890625,0.692138671875,46.3787841796875,-144.1571044921875
1761053978.924387,-0.74658203125,-0.005859375,0.69384765625,2.01416015625,0.54931640625,1.52587890625,0.72509765625,46.3897705078125,-144.129638671875
1761053978.9312701,-0.73583984375,0.00390625,0.681640625,2.685546875,0.6103515625,1.40380859375,0.758056640625,46.4007568359375,-144.0966796875
