timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,angle_x,angle_y,angle_z
1760966936.5406895,-0.56591796875,-0.0263671875,0.86181640625,7.4462890625,-0.48828125,-4.69970703125,0.1812744140625,40.5670166015625,-74.4873046875
1760966936.550006,-0.56591796875,-0.0263671875,0.86181640625,7.4462890625,-0.48828125,-4.69970703125,0.2142333984375,40.5560302734375,-74.55322265625
1760966936.561385,-0.64501953125,0.0126953125,0.71484375,9.8876953125,-0.9765625,-4.57763671875,0.2581787109375,40.53955078125,-74.6136474609375
1760966936.5725455,-0.64501953125,0.0126953125,0.71484375,9.8876953125,-0.9765625,-4.57763671875,0.3131103515625,40.5230712890625,-74.674072265625
1760966936.5832503,-0.67138671875,0.02197265625,0.76611328125,2.3193359375,0.0,-3.72314453125,0.340576171875,40.5120849609375,-74.7344970703125
1760966936.5920253,-0.67138671875,0.02197265625,0.76611328125,2.3193359375,0.0,-3.72314453125,0.32958984375,40.506591796875,-74.7784423828125
1760966936.600319,-0.6708984375,0.0263671875,0.7509765625,-2.01416015625,0.54931640625,-3.41796875,0.3021240234375,40.506591796875,-74.827880859375
1760966936.6086023,-0.6708984375,0.0263671875,0.7509765625,-2.01416015625,0.54931640625,-3.41796875,0.252685546875,40.506591796875,-74.8663330078125
1760966936.6174023,-0.66552734375,-0.02783203125,0.7568359375,-2.9296875,0.79345703125,-2.44140625,0.2032470703125,40.5120849609375,-74.90478515625
1760966936.6274168,-0.66552734375,-0.02783203125,0.7568359375,-2.9296875,0.79345703125,-2.44140625,0.15380859375,40.517578125,-74.937744140625
1760966936.6374397,-0.646484375,-0.02490234375,0.77099609375,0.1220703125,0.67138671875,-1.46484375,0.120849609375,40.528564453125,-74.9652099609375
1760966936.6474469,-0.646484375,-0.02490234375,0.77099609375,0.1220703125,0.67138671875,-1.46484375,0.10986328125,40.5340576171875,-74.981689453125
1760966936.6576488,-0.63818359375,-0.00390625,0.76513671875,0.18310546875,0.54931640625,-0.6103515625,0.098876953125,40.5340576171875,-75.003662109375
1760966936.6674862,-0.63818359375,-0.00390625,0.76513671875,0.18310546875,0.54931640625,-0.6103515625,0.0933837890625,40.53955078125,-75.0146484375
1760966936.6775079,-0.63330078125,0.0029296875,0.77978515625,-0.42724609375,0.48828125,-0.18310546875,0.087890625,40.5450439453125,-75.0201416015625
1760966936.6874819,-0.63330078125,0.0029296875,0.77978515625,-0.42724609375,0.48828125,-0.18310546875,0.0823974609375,40.5450439453125,-75.025634765625
1760966936.6974754,-0.64111328125,-0.01123046875,0.7802734375,0.6103515625,0.48828125,0.06103515625,0.076904296875,40.5450439453125,-75.025634765625
1760966936.7075377,-0.64111328125,-0.01123046875,0.7802734375,0.6103515625,0.48828125,0.06103515625,0.0823974609375,40.550537109375,-75.0311279296875
1760966936.718281,-0.63916015625,-0.01025390625,0.771484375,2.62451171875,0.3662109375,0.244140625,0.098876953125,40.550537109375,-75.0311279296875
