frame_index,timestamp
0,1761052466.3661966
1,1761052466.405823
2,1761052466.4405339
3,1761052466.4820197
4,1761052466.5149906
5,1761052466.5468504
6,1761052466.5792873
7,1761052466.611142
8,1761052466.6517608
9,1761052466.6886604
10,1761052466.7231178
11,1761052466.7644136
12,1761052466.8090725
13,1761052466.843489
14,1761052466.8880715
15,1761052466.9236314
16,1761052466.9676301
17,1761052467.0062692
18,1761052467.0395634
19,1761052467.0772707
20,1761052467.1193192
21,1761052467.1562169
22,1761052467.191576
23,1761052467.2272544
24,1761052467.2659552
25,1761052467.296106
26,1761052467.336542
27,1761052467.3746548
28,1761052467.4078991
29,1761052467.447297
30,1761052467.4785218
31,1761052467.527646
32,1761052467.5850797
33,1761052467.6373155
34,1761052467.6852536
35,1761052467.726594
36,1761052467.7735445
37,1761052467.8122714
38,1761052467.9085693
39,1761052467.9651482
40,1761052468.004082
41,1761052468.0420995
42,1761052468.0783873
43,1761052468.1152918
44,1761052468.157828
45,1761052468.1900098
46,1761052468.2317622
47,1761052468.295014
48,1761052468.3584225
49,1761052468.3866093
50,1761052468.422868
51,1761052468.4564426
52,1761052468.5072799
53,1761052468.5420127
54,1761052468.5824456
55,1761052468.6216831
56,1761052468.6635547
57,1761052468.703281
58,1761052468.7463624
59,1761052468.794048
60,1761052468.8334658
61,1761052468.8791246
62,1761052468.9237342
63,1761052468.9735522
64,1761052469.014186
65,1761052469.0552244
66,1761052469.0967119
67,1761052469.1391473
68,1761052469.1836586
69,1761052469.2269018
70,1761052469.2756937
71,1761052469.324191
72,1761052469.3934205
73,1761052469.44372
74,1761052469.503284
75,1761052469.5480947
76,1761052469.6016138
77,1761052469.6478186
78,1761052469.6911876
79,1761052469.7339482
80,1761052469.7674258
81,1761052469.8081293
82,1761052469.8668332
83,1761052469.911537
84,1761052469.9532795
85,1761052469.9921913
86,1761052470.0406785
87,1761052470.0869744
88,1761052470.1473045
89,1761052470.2163184
90,1761052470.2783082
91,1761052470.3397136
92,1761052470.4115224
93,1761052470.4668224
94,1761052470.5232053
95,1761052470.5769384
96,1761052470.6183746
97,1761052470.6638687
98,1761052470.7076912
99,1761052470.7732165
100,1761052470.8356748
101,1761052470.8797066
102,1761052470.9162972
103,1761052470.9560335
104,1761052470.997085
105,1761052471.0450444
106,1761052471.0850341
107,1761052471.1296659
108,1761052471.2045991
109,1761052471.2527428
110,1761052471.3236248
111,1761052471.3750827
112,1761052471.4364207
113,1761052471.493449
114,1761052471.5517192
115,1761052471.6079748
116,1761052471.6765532
117,1761052471.7167602
118,1761052471.7553802
119,1761052471.7947073
120,1761052471.8309357
121,1761052471.8653793
122,1761052471.9083414
123,1761052471.9495976
124,1761052471.9859755
125,1761052472.0211418
126,1761052472.0603197
127,1761052472.1003265
128,1761052472.136718
129,1761052472.1755812
130,1761052472.2188559
131,1761052472.2562478
132,1761052472.297954
133,1761052472.328141
134,1761052472.3689606
135,1761052472.4055345
136,1761052472.4467566
137,1761052472.4971104
138,1761052472.535307
139,1761052472.5759532
140,1761052472.6153846
141,1761052472.6637187
142,1761052472.7493174
143,1761052472.8157253
144,1761052472.868966
145,1761052472.927559
146,1761052472.975389
147,1761052473.019303
148,1761052473.0597265
149,1761052473.0998447
150,1761052473.1376967
151,1761052473.1766036
152,1761052473.241077
153,1761052473.3014438
154,1761052473.3585632
155,1761052473.401639
156,1761052473.445751
157,1761052473.495458
158,1761052473.5304089
159,1761052473.6149323
160,1761052473.6614246
161,1761052473.7057981
162,1761052473.7495391
163,1761052473.7955792
164,1761052473.8361897
165,1761052473.8774996
166,1761052473.9160976
167,1761052473.9534574
168,1761052473.9927251
169,1761052474.0293388
170,1761052474.071075
171,1761052474.1202302
172,1761052474.1672952
173,1761052474.2103565
174,1761052474.2601628
175,1761052474.3111353
176,1761052474.3664124
177,1761052474.4236934
178,1761052474.4789495
179,1761052474.5261629
180,1761052474.5961342
181,1761052474.6606467
182,1761052474.710141
183,1761052474.7593656
184,1761052474.825065
185,1761052474.8825955
186,1761052474.9561083
187,1761052475.006609
188,1761052475.048565
189,1761052475.0940347
190,1761052475.1470382
191,1761052475.205061
192,1761052475.2577603
193,1761052475.3064942
194,1761052475.3468657
195,1761052475.3902497
196,1761052475.428215
197,1761052475.4671311
198,1761052475.508922
199,1761052475.546101
200,1761052475.5979884
201,1761052475.639261
202,1761052475.6779225
203,1761052475.7163718
204,1761052475.7490366
205,1761052475.786366
206,1761052475.8352509
207,1761052475.8691113
208,1761052475.9064445
209,1761052475.9415965
210,1761052475.976792
211,1761052476.0121553
212,1761052476.0491436
213,1761052476.0877404
214,1761052476.1581876
215,1761052476.190648
216,1761052476.2222855
217,1761052476.2524462
218,1761052476.2891676
219,1761052476.3250654
220,1761052476.3606954
221,1761052476.398406
222,1761052476.439921
223,1761052476.4821954
224,1761052476.5336158
225,1761052476.6020887
226,1761052476.6446216
227,1761052476.6886654
228,1761052476.7693348
229,1761052476.8042922
230,1761052476.8568647
231,1761052476.8988223
232,1761052476.9488692
233,1761052477.000676
234,1761052477.0784795
235,1761052477.1497414
236,1761052477.2123976
237,1761052477.2488608
238,1761052477.2826195
239,1761052477.3470988
240,1761052477.4043398
241,1761052477.467568
242,1761052477.5270407
243,1761052477.5719786
244,1761052477.615834
245,1761052477.6603703
246,1761052477.6970477
247,1761052477.7358074
248,1761052477.7677364
