frame_index,timestamp
0,1760967050.3622687
1,1760967050.4013073
2,1760967050.4363964
3,1760967050.476725
4,1760967050.5068908
5,1760967050.5370085
6,1760967050.5703099
7,1760967050.6024683
8,1760967050.6389396
9,1760967050.6734738
10,1760967050.7055562
11,1760967050.7389507
12,1760967050.7753918
13,1760967050.8196094
14,1760967050.887463
15,1760967050.933742
16,1760967050.9876716
17,1760967051.027544
18,1760967051.06679
19,1760967051.1045241
20,1760967051.1429467
21,1760967051.1757247
22,1760967051.2290666
23,1760967051.2777817
24,1760967051.318205
25,1760967051.3561552
26,1760967051.4009767
27,1760967051.443891
28,1760967051.4805605
29,1760967051.5203629
30,1760967051.5603843
31,1760967051.6063488
32,1760967051.6523826
33,1760967051.6935406
34,1760967051.739051
35,1760967051.7932155
36,1760967051.8340914
37,1760967051.869151
38,1760967051.9083235
39,1760967051.9513395
40,1760967051.9910223
41,1760967052.0306497
42,1760967052.0697606
43,1760967052.1075573
44,1760967052.1411715
45,1760967052.1783595
46,1760967052.2138383
47,1760967052.2543225
48,1760967052.2949128
49,1760967052.3272617
50,1760967052.3652053
51,1760967052.401888
52,1760967052.4385817
53,1760967052.4762158
54,1760967052.5131216
55,1760967052.5443416
56,1760967052.5813048
57,1760967052.6141255
58,1760967052.6441355
59,1760967052.6791327
60,1760967052.7157621
61,1760967052.7454076
62,1760967052.779339
63,1760967052.8287823
64,1760967052.8655372
65,1760967052.8992712
66,1760967052.9346404
67,1760967052.969221
68,1760967053.0178735
69,1760967053.0567944
70,1760967053.0918572
71,1760967053.1284091
72,1760967053.1643915
73,1760967053.1959019
74,1760967053.2314258
75,1760967053.2675042
76,1760967053.3013299
77,1760967053.338888
78,1760967053.3730276
79,1760967053.4100077
80,1760967053.458186
81,1760967053.5074975
82,1760967053.5591667
83,1760967053.602963
84,1760967053.6429806
85,1760967053.6689377
86,1760967053.7109983
87,1760967053.7564645
88,1760967053.794808
89,1760967053.8329608
90,1760967053.8686996
91,1760967053.904258
92,1760967053.9385707
93,1760967053.9754188
94,1760967054.0133135
95,1760967054.049922
96,1760967054.083399
97,1760967054.1155243
98,1760967054.1621308
99,1760967054.1966214
100,1760967054.2345078
101,1760967054.2709305
102,1760967054.3059142
103,1760967054.3428977
104,1760967054.3764224
105,1760967054.4172528
106,1760967054.4633033
107,1760967054.5012019
108,1760967054.5424259
109,1760967054.5783885
110,1760967054.615905
111,1760967054.673101
112,1760967054.7122636
113,1760967054.7622867
114,1760967054.815958
115,1760967054.8470352
116,1760967054.8778715
117,1760967054.909228
118,1760967054.9423187
119,1760967054.975559
120,1760967055.006263
121,1760967055.0324774
122,1760967055.0685399
123,1760967055.1195786
124,1760967055.187126
125,1760967055.2405844
126,1760967055.2817686
127,1760967055.324137
128,1760967055.3697064
129,1760967055.4200838
130,1760967055.4659493
131,1760967055.512991
132,1760967055.5553443
133,1760967055.5915966
134,1760967055.636206
135,1760967055.679401
136,1760967055.7209332
137,1760967055.7618074
138,1760967055.7960954
139,1760967055.8383443
140,1760967055.8810453
141,1760967055.9189503
