frame_index,timestamp
0,1761054054.2721424
1,1761054054.3200767
2,1761054054.3636854
3,1761054054.4037085
4,1761054054.4378567
5,1761054054.4718912
6,1761054054.5047574
7,1761054054.537571
8,1761054054.5746446
9,1761054054.6084552
10,1761054054.646595
11,1761054054.7007005
12,1761054054.7395363
13,1761054054.7752059
14,1761054054.8176572
15,1761054054.868439
16,1761054054.9063714
17,1761054054.9432845
18,1761054054.9781709
19,1761054055.0093215
20,1761054055.0414321
21,1761054055.081223
22,1761054055.1161926
23,1761054055.1536055
24,1761054055.192861
25,1761054055.2283952
26,1761054055.2731323
27,1761054055.3149998
28,1761054055.3495054
29,1761054055.3930776
30,1761054055.4265575
31,1761054055.463132
32,1761054055.4979491
33,1761054055.53879
34,1761054055.5700765
35,1761054055.6069791
36,1761054055.6535769
37,1761054055.6841712
38,1761054055.7261612
39,1761054055.7769632
40,1761054055.8189123
41,1761054055.864381
42,1761054055.9027162
43,1761054055.948811
44,1761054055.9859269
45,1761054056.0274715
46,1761054056.066184
47,1761054056.1018841
48,1761054056.1324015
49,1761054056.1694062
50,1761054056.2053595
51,1761054056.2399025
52,1761054056.2722259
53,1761054056.3054411
54,1761054056.3576245
55,1761054056.3923779
56,1761054056.426801
57,1761054056.4596884
58,1761054056.491529
59,1761054056.5248199
60,1761054056.5565145
61,1761054056.5889006
62,1761054056.6270452
63,1761054056.6650155
64,1761054056.7023008
65,1761054056.7395232
66,1761054056.77539
67,1761054056.8198683
68,1761054056.855224
69,1761054056.898436
70,1761054056.9431024
71,1761054056.98377
72,1761054057.0179372
73,1761054057.046457
74,1761054057.0820222
75,1761054057.1222627
76,1761054057.1633465
77,1761054057.1979625
78,1761054057.2314181
79,1761054057.2659156
80,1761054057.3207748
81,1761054057.411923
82,1761054057.445415
83,1761054057.501747
84,1761054057.5492697
85,1761054057.6001127
86,1761054057.6401265
87,1761054057.7139208
88,1761054057.7729812
89,1761054057.8275898
90,1761054057.8827689
91,1761054057.9359698
92,1761054057.9982111
93,1761054058.066196
94,1761054058.1389892
95,1761054058.1809554
96,1761054058.2235456
