frame_index,timestamp
0,1760837094.0205748
1,1760837094.0613158
2,1760837094.0938451
3,1760837094.130022
4,1760837094.160562
5,1760837094.1899664
6,1760837094.2257266
7,1760837094.2614508
8,1760837094.2964454
9,1760837094.3269627
10,1760837094.3567626
11,1760837094.3904796
12,1760837094.426261
13,1760837094.4948545
14,1760837094.5490217
15,1760837094.6136007
16,1760837094.6592646
17,1760837094.7104847
18,1760837094.7472668
19,1760837094.7893333
20,1760837094.830132
21,1760837094.894534
22,1760837094.9667914
23,1760837095.0140536
24,1760837095.0905006
25,1760837095.128004
26,1760837095.1705043
27,1760837095.2111893
28,1760837095.2729483
29,1760837095.3339996
30,1760837095.3786142
31,1760837095.4441295
32,1760837095.502559
33,1760837095.5536382
34,1760837095.6006136
35,1760837095.6448267
36,1760837095.6794968
37,1760837095.7190146
38,1760837095.7502105
39,1760837095.7969182
40,1760837095.8311715
41,1760837095.8742769
42,1760837095.9196613
43,1760837095.964159
44,1760837096.0024884
45,1760837096.0392337
46,1760837096.0859895
47,1760837096.127614
48,1760837096.169394
49,1760837096.1967654
50,1760837096.255634
51,1760837096.2976563
52,1760837096.3385897
53,1760837096.378222
54,1760837096.416944
55,1760837096.4586961
56,1760837096.505676
57,1760837096.5511677
58,1760837096.5982563
59,1760837096.6408837
60,1760837096.6949883
61,1760837096.7313879
62,1760837096.7777543
63,1760837096.8205624
64,1760837096.86642
65,1760837096.915067
66,1760837096.9572222
67,1760837096.998732
68,1760837097.039559
69,1760837097.0849562
70,1760837097.1285944
71,1760837097.176431
72,1760837097.225031
73,1760837097.2616012
74,1760837097.3100133
75,1760837097.3546255
76,1760837097.397592
77,1760837097.4466321
78,1760837097.4995575
79,1760837097.5500813
80,1760837097.6045213
81,1760837097.6524606
82,1760837097.7014961
83,1760837097.7495458
84,1760837097.7949061
85,1760837097.8265092
86,1760837097.8673587
87,1760837097.9188702
88,1760837097.9564443
89,1760837098.0164213
90,1760837098.0549152
91,1760837098.1015599
92,1760837098.1491077
93,1760837098.202614
94,1760837098.2490702
95,1760837098.3030403
96,1760837098.3522732
97,1760837098.3869877
98,1760837098.431385
99,1760837098.4792795
100,1760837098.5218341
101,1760837098.5610573
102,1760837098.5967188
103,1760837098.6368463
104,1760837098.6798372
105,1760837098.7474809
106,1760837098.7892168
107,1760837098.8303797
108,1760837098.8703365
109,1760837098.906597
110,1760837098.946166
111,1760837098.9892442
112,1760837099.027518
113,1760837099.0684493
114,1760837099.108263
115,1760837099.1551094
116,1760837099.2136722
117,1760837099.252672
118,1760837099.2930226
119,1760837099.3336995
120,1760837099.3666053
121,1760837099.39803
122,1760837099.4317746
123,1760837099.4688962
124,1760837099.5024168
125,1760837099.53724
126,1760837099.5714335
127,1760837099.606873
128,1760837099.6434739
129,1760837099.6770442
130,1760837099.7231362
131,1760837099.7620492
132,1760837099.8013775
133,1760837099.836954
134,1760837099.8797333
135,1760837099.9233742
136,1760837099.9755983
137,1760837100.0384262
138,1760837100.0820436
139,1760837100.1227927
140,1760837100.166095
141,1760837100.2062757
142,1760837100.2461808
143,1760837100.2875743
144,1760837100.331456
145,1760837100.3678222
146,1760837100.4102614
147,1760837100.4513035
148,1760837100.4953737
149,1760837100.5435464
150,1760837100.5919569
151,1760837100.6286783
152,1760837100.6730902
153,1760837100.7147586
154,1760837100.7470503
155,1760837100.7869937
156,1760837100.8266847
157,1760837100.8620613
158,1760837100.9010427
159,1760837100.940844
160,1760837100.9849102
161,1760837101.0305035
162,1760837101.073418
163,1760837101.1253195
164,1760837101.1688023
165,1760837101.203486
166,1760837101.247882
167,1760837101.2924602
168,1760837101.338921
169,1760837101.4058406
170,1760837101.4593797
171,1760837101.5010374
172,1760837101.5465362
173,1760837101.588884
174,1760837101.631343
175,1760837101.6806731
176,1760837101.7200644
177,1760837101.766943
178,1760837101.8161492
179,1760837101.857095
180,1760837101.9030874
181,1760837101.9356167
182,1760837101.9856658
183,1760837102.0245304
184,1760837102.0726604
185,1760837102.112989
186,1760837102.1587932
187,1760837102.198563
188,1760837102.2646346
189,1760837102.3137248
190,1760837102.3567512
191,1760837102.3995388
192,1760837102.4430237
193,1760837102.497972
194,1760837102.5554159
195,1760837102.5964918
196,1760837102.6533964
197,1760837102.6961255
198,1760837102.733641
199,1760837102.7801802
200,1760837102.8318098
201,1760837102.871402
202,1760837102.922253
203,1760837102.9676352
204,1760837103.0081794
205,1760837103.0496233
206,1760837103.0970879
207,1760837103.138356
208,1760837103.1832995
209,1760837103.2326412
210,1760837103.2774048
211,1760837103.3283691
212,1760837103.3809395
213,1760837103.4297152
214,1760837103.4791849
215,1760837103.5227365
216,1760837103.569568
217,1760837103.6132774
218,1760837103.661177
219,1760837103.7076187
220,1760837103.7635798
221,1760837103.8129592
222,1760837103.8602345
223,1760837103.9096675
224,1760837103.9511778
225,1760837104.0004516
226,1760837104.0432112
227,1760837104.0917292
228,1760837104.1352708
229,1760837104.18078
230,1760837104.2211926
231,1760837104.2838905
232,1760837104.3359625
233,1760837104.387441
234,1760837104.433817
235,1760837104.4783375
236,1760837104.5241194
237,1760837104.5762463
238,1760837104.6292138
239,1760837104.670968
240,1760837104.7149007
241,1760837104.754882
242,1760837104.8003845
243,1760837104.8437912
244,1760837104.886097
245,1760837104.9364293
246,1760837104.9774308
247,1760837105.027354
248,1760837105.073824
249,1760837105.116453
250,1760837105.1628237
251,1760837105.205467
252,1760837105.261981
253,1760837105.2925563
254,1760837105.3492484
255,1760837105.3939047
